Tempo_s,Corrente_A,Tensao_V,Temperatura_C
0.0,0.77,4.090777383071423,15.0
1.0,0.77,4.113158654623973,15.002041123122794
2.0,0.77,4.112902567213277,15.004014503466053
3.0,0.77,4.112554309364476,15.005976734420454
4.0,0.77,4.11219110395438,15.007933466778544
5.0,0.77,4.111828876403113,15.009886839527104
6.0,0.77,4.111472285136743,15.011837955383003
7.0,0.77,4.111123105722741,15.013787369555791
8.0,0.77,4.110781611367658,15.015735482575534
9.0,0.77,4.110448732067474,15.017682406153725
10.0,0.77,4.110123330473807,15.019628416651175
11.0,0.77,4.109805262304985,15.02157358889306
12.0,0.77,4.109495163661116,15.023517881633763
13.0,0.77,4.109192548301726,15.025461353094125
14.0,0.77,4.10889674927635,15.027404064555125
15.0,0.77,4.10860789762729,15.02934597835738
16.0,0.77,4.108326514421302,15.031286997782333
17.0,0.77,4.108052825022179,15.033227039656277
18.0,0.77,4.107782943645084,15.035166585440964
19.0,0.77,4.10752270789824,15.037104778744201
20.0,0.77,4.107266842617225,15.039042296210015
21.0,0.77,4.1070165290402025,15.040978947692098
22.0,0.77,4.106774030718909,15.042914217468548
23.0,0.77,4.106535366055854,15.044848735815771
24.0,0.77,4.106302198731928,15.046782132934998
25.0,0.77,4.1060749373278185,15.04871413831128
26.0,0.77,4.1058509518786135,15.050645313471119
27.0,0.77,4.105632194915038,15.052575074199694
28.0,0.77,4.105417874460925,15.054503466090607
29.0,0.77,4.105206376828995,15.056430949478383
30.0,0.77,4.104999845658387,15.058356693918855
31.0,0.77,4.104796624493734,15.06028112951038
32.0,0.77,4.1045958520323,15.062204580584467
33.0,0.77,4.104399778242,15.064125942080102
34.0,0.77,4.104207261842422,15.066045464737268
35.0,0.77,4.104018010620677,15.06796329960272
36.0,0.77,4.103828759398931,15.069881134468172
37.0,0.77,4.103642986226637,15.071796814337594
38.0,0.77,4.103461764569974,15.073709674092388
39.0,0.77,4.1032805429133115,15.075622533847184
40.0,0.77,4.103101701105333,15.077533571546645
41.0,0.77,4.102927379648318,15.07944114838339
42.0,0.77,4.102753058191303,15.081348725220133
43.0,0.77,4.102580253038757,15.083254873036637
44.0,0.77,4.1024118399707135,15.085156881593656
45.0,0.77,4.10224342690267,15.087058890150674
46.0,0.77,4.1020758609934225,15.088959916782121
47.0,0.77,4.101912479274013,15.090856093599095
48.0,0.77,4.1017490975546025,15.092752270416067
49.0,0.77,4.101586055785042,15.094647960597728
50.0,0.77,4.101426917269286,15.096538063304822
51.0,0.77,4.101267778753531,15.098428166011916
52.0,0.77,4.101108640237776,15.10031826871901
53.0,0.77,4.100953004553504,15.102202126157145
54.0,0.77,4.1007973976285745,15.104085932319665
55.0,0.77,4.100641790703646,15.105969738482186
56.0,0.77,4.100488792395628,15.107847671019998
57.0,0.77,4.100336072396568,15.109724976910654
58.0,0.77,4.100183352397508,15.111602282801309
59.0,0.77,4.100032574092444,15.113474136861695
60.0,0.77,4.099882235555258,15.115344756155002
61.0,0.77,4.099731897018072,15.117215375448309
62.0,0.77,4.099583012877506,15.119081009481322
63.0,0.77,4.099434674673362,15.120944772198683
64.0,0.77,4.099286336469217,15.122808534916045
65.0,0.77,4.0991391056445865,15.124667818539624
66.0,0.77,4.098992500923903,15.126524569717676
67.0,0.77,4.09884589620322,15.128381320895727
68.0,0.77,4.098700145937793,15.130234134305686
69.0,0.77,4.098555093198422,15.132083733157808
70.0,0.77,4.098410040459049,15.13393333200993
71.0,0.77,4.098265671168798,15.13577956528152
72.0,0.77,4.09812209680318,15.137621884021977
73.0,0.77,4.097978522437561,15.139464202762435
74.0,0.77,4.097835507179283,15.141303755341907
75.0,0.77,4.097693427600576,15.143138678684512
76.0,0.77,4.0975513480218675,15.144973602027115
77.0,0.77,4.097409705185687,15.146806382354358
78.0,0.77,4.097269153862953,15.148633806825602
79.0,0.77,4.09712860254022,15.150461231296848
80.0,0.77,4.0969883619239456,15.152287156194268
81.0,0.77,4.0968493836501905,15.154106988602312
82.0,0.77,4.096710405376435,15.155926821010356
83.0,0.77,4.0965716017589795,15.15774581482771
84.0,0.77,4.096434222040434,15.15955797196997
85.0,0.77,4.096296842321889,15.161370129112234
86.0,0.77,4.096159497236659,15.163182123521995
87.0,0.77,4.09602376679607,15.16498653115698
88.0,0.77,4.095888036355481,15.166790938791966
89.0,0.77,4.095752305914892,15.168595346426953
90.0,0.77,4.095618142825185,15.170392465708048
91.0,0.77,4.095484092758599,15.17218905941921
92.0,0.77,4.0953500426920115,15.173985653130375
93.0,0.77,4.095217456330044,15.175775598463952
94.0,0.77,4.095085139525844,15.177564319423562
95.0,0.77,4.094952822721646,15.179353040383171
96.0,0.77,4.0948218456375844,15.181135769269659
97.0,0.77,4.094691300434969,15.182916566510022
98.0,0.77,4.094560755232355,15.184697363750386
99.0,0.77,4.094431436641647,15.186472838965537
100.0,0.77,4.094302727794371,15.188245668625155
101.0,0.77,4.094174018947096,15.190018498284772
102.0,0.77,4.0940463937024365,15.191786687492243
103.0,0.77,4.093919554101654,15.19355151223496
104.0,0.77,4.0937927145008715,15.195316336977674
105.0,0.77,4.09366682934444,15.197077211980702
106.0,0.77,4.093541931879958,15.19883399965681
107.0,0.77,4.093417034415476,15.200590787332919
108.0,0.77,4.093292899260065,15.202344323966322
109.0,0.77,4.093169892533641,15.20409304815425
110.0,0.77,4.093046885807219,15.205841772342179
111.0,0.77,4.092924451016626,15.207588076884136
112.0,0.77,4.092803260415456,15.209329117727323
113.0,0.77,4.092682069814287,15.211070158570513
114.0,0.77,4.092561768860872,15.212807294964673
115.0,0.77,4.092442239639993,15.2145410444112
116.0,0.77,4.092322710419115,15.216274793857728
117.0,0.77,4.092204414518859,15.21800302364364
118.0,0.77,4.09208651655939,15.219729472466799
119.0,0.77,4.09196861859992,15.22145592128996
120.0,0.77,4.091852238296991,15.223175231578152
121.0,0.77,4.091735894327056,15.224894370968425
122.0,0.77,4.091619846500824,15.226612067834175
123.0,0.77,4.0915050043823715,15.228323891662553
124.0,0.77,4.091390162263919,15.230035715490931
