Tempo_s,Corrente_A,Tensao_V,Temperatura_C
0.0,0.77,4.067050347729365,0.0
1.0,0.77,4.07764187379518,0.0029554424902836908
2.0,0.77,4.077224821082548,0.0058516341884501475
3.0,0.77,4.076767050006677,0.008735506430520469
4.0,0.77,4.076319732299251,0.011612224419471594
5.0,0.77,4.075890937583349,0.014483735345041202
6.0,0.77,4.0754809681406305,0.017351199578545553
7.0,0.77,4.075089347373544,0.020215175832253983
8.0,0.77,4.074715185922604,0.023076041160691396
9.0,0.77,4.07435787881746,0.025933999877293952
10.0,0.77,4.074017824480398,0.028789022641240933
11.0,0.77,4.07369129176378,0.03164173800507961
12.0,0.77,4.0733789340527995,0.034491973160516325
13.0,0.77,4.07307969324645,0.03733978868372055
14.0,0.77,4.072792537786169,0.04018519277977503
15.0,0.77,4.072516595377369,0.04302809574556576
16.0,0.77,4.072249922279201,0.04586866841352372
17.0,0.77,4.07199151300335,0.04870691875648705
18.0,0.77,4.071740504145588,0.05154284846462258
19.0,0.77,4.071496147378822,0.05437645420667875
20.0,0.77,4.071259071125843,0.05720714925932632
21.0,0.77,4.0710255364398185,0.060036348713027814
22.0,0.77,4.070798221253797,0.06286246369205492
23.0,0.77,4.070573441424893,0.06568732129592074
24.0,0.77,4.070355127944653,0.06850829189399693
25.0,0.77,4.070138015790597,0.07132849530062817
26.0,0.77,4.069926671255563,0.07414449625378339
27.0,0.77,4.069716513460126,0.07695944933330849
28.0,0.77,4.069510297652235,0.07977092169573886
29.0,0.77,4.0693058153795745,0.08258053062413395
30.0,0.77,4.069103879352509,0.08538740250939394
31.0,0.77,4.068903998313745,0.08819156946811631
32.0,0.77,4.068705613243228,0.09099376732355456
33.0,0.77,4.068509421803869,0.093792392760466
34.0,0.77,4.068313952339498,0.09658984243142581
35.0,0.77,4.068120666979832,0.09938282651401763
36.0,0.77,4.06792774833724,0.10217496582805655
37.0,0.77,4.0677365659518125,0.10496269749085102
38.0,0.77,4.067545836542571,0.10774907099225739
39.0,0.77,4.06735631122123,0.11053183426924328
40.0,0.77,4.0671674308330426,0.11331234454766632
41.0,0.77,4.066979348242995,0.11609006781156975
42.0,0.77,4.066792089989823,0.11886461904981781
43.0,0.77,4.066605335510101,0.1216372317816685
44.0,0.77,4.066419581597755,0.12440573007050186
45.0,0.77,4.066234086730023,0.12717316313940902
